entry_time,exit_time,side,entry,exit,sl,tp_vwap,atr,r,reason,bars_held,cum_r
2023-07-28 09:00:00,2023-07-28 09:05:00,short,32857.269,32896.31253518804,32896.31253518804,32592.82179693487,32.536279323363395,-1.0000000000000215,SL,1,-60.20677903068134
2023-07-28 09:10:00,2023-07-28 09:45:00,short,32975.419,33022.45980329989,33022.45980329989,32601.084393258432,39.20066941657293,-1.0000000000000395,SL,7,-61.20677903068138
2023-07-28 09:50:00,2023-07-28 10:50:00,short,33145.999,33050.269,33208.693515324616,32634.368003436437,52.245429437176,1.5269278262116763,TIMEOUT,12,-59.679851204469706
2023-07-31 01:45:00,2023-07-31 02:05:00,short,33194.419,33239.017522846,33239.017522846,33106.72248484849,37.1654357050003,-0.9999999999999393,SL,4,-60.67985120446964
2023-07-31 02:10:00,2023-07-31 03:10:00,short,33277.369,33257.369,33323.47503071462,33129.55764197531,38.42169226218324,0.43378273275773754,TIMEOUT,12,-60.24606847171191
2023-07-31 03:40:00,2023-07-31 04:40:00,short,33299.519,33292.419,33334.35024612263,33184.17114814814,29.02603843552596,0.2038399652714524,TIMEOUT,12,-60.04222850644046
2023-07-31 06:45:00,2023-07-31 07:45:00,short,33322.369,33324.419,33346.03864144051,33235.68306504065,19.724701200425514,-0.08660883204146613,TIMEOUT,12,-60.12883733848192
2023-07-31 08:15:00,2023-07-31 09:15:00,short,33362.319,33337.999,33382.449260473426,33251.209866666664,16.775217061182992,1.2081314115191077,TIMEOUT,12,-58.92070592696282
2023-07-31 11:05:00,2023-07-31 12:05:00,short,33352.269,33332.369,33383.243551708285,33271.094099502465,25.812126423568635,0.6424628897754263,TIMEOUT,12,-58.278243037187394
2023-07-31 13:45:00,2023-07-31 14:45:00,short,33332.269,33292.999,33354.0042681765,33280.84265461845,18.112723480411088,1.8067409926171194,TIMEOUT,12,-56.47150204457027
2023-07-31 15:50:00,2023-07-31 15:55:00,long,33252.369,33282.10594589876,33230.9553418802,33282.10594589876,17.844715099827795,1.3886906072938907,VWAP,1,-55.08281143727638
2023-07-31 18:00:00,2023-07-31 19:05:00,short,33332.999,33294.469,33359.39713687584,33281.95967681894,21.9984473965307,1.4595727032264159,TIMEOUT,12,-53.62323873404997
2023-07-31 19:55:00,2023-07-31 20:00:00,long,33249.999,33283.51001978689,33229.93875701216,33283.51001978689,16.71686915653303,1.670519136144035,VWAP,1,-51.95271959790593
2023-07-31 22:10:00,2023-07-31 22:25:00,short,33366.999,33406.42847476806,33406.42847476806,33285.73332249321,32.857895640042145,-1.0000000000000921,SL,3,-52.952719597906025
2023-07-31 23:15:00,2023-08-01 00:15:00,short,33386.319,33386.419,33419.482099215995,33289.888987129954,27.635916013327364,-0.0030153997172351135,TIMEOUT,12,-52.95573499762326
2023-08-01 00:45:00,2023-08-01 01:45:00,short,33476.999,33466.519,33515.819191257375,33407.846000000005,32.350159381140536,0.2699626060707247,TIMEOUT,12,-52.68577239155253
2023-08-01 03:15:00,2023-08-01 04:00:00,long,33394.519,33368.862781673124,33368.862781673124,33427.49508333333,21.38018193906405,-0.9999999999999709,SL,9,-53.685772391552504
2023-08-01 04:15:00,2023-08-01 04:35:00,long,33349.999,33322.603280028656,33322.603280028656,33417.6222051282,22.829766642789536,-1.00000000000001,SL,4,-54.68577239155251
2023-08-01 05:30:00,2023-08-01 05:35:00,long,33329.999,33305.327300677025,33305.327300677025,33400.430641791034,20.559749435815608,-0.999999999999986,SL,1,-55.6857723915525
2023-08-01 05:40:00,2023-08-01 05:55:00,long,33306.519,33280.83338170621,33280.83338170621,33397.946391304344,21.40468191149441,-0.9999999999999409,SL,3,-56.68577239155244
2023-08-01 06:00:00,2023-08-01 07:00:00,long,33286.269,33334.469,33261.621899935206,33392.41260730592,20.539250053993232,1.9556053196233938,TIMEOUT,12,-54.730167071929046
2023-08-01 07:30:00,2023-08-01 08:30:00,long,33316.369,33294.65373311916,33294.65373311916,33377.22588644688,18.096055734032998,-1.000000000000075,SL,12,-55.730167071929124
2023-08-01 08:45:00,2023-08-01 09:35:00,long,33286.999,33267.33180565244,33267.33180565244,33367.3005408805,16.389328622970623,-1.0000000000000988,SL,10,-56.73016707192922
