dt,open,high,low,close,vwap,atr,rsi2,adx15
2023-07-12 14:35:00,32116.269,32121.999,32111.419,32121.419,31997.974343511454,26.898674113032193,98.35747610303393,19.848853792091525
2023-07-12 14:40:00,32123.369,32123.369,32086.269,32091.419,31998.74993434344,27.627340247815503,17.93524394934947,19.848853792091525
2023-07-12 14:45:00,32086.419,32106.469,32083.519,32096.419,31999.47714536341,27.293244515828736,35.511608030284194,19.140626695130717
2023-07-12 14:50:00,32093.519,32101.469,32081.419,32081.419,32000.138527363186,26.7758699075552,15.540772993627968,19.140626695130717
2023-07-12 14:55:00,32076.469,32086.999,32076.269,32081.269,32000.7412962963,25.6297363427298,15.367922335020737,19.140626695130717
2023-07-12 15:00:00,32076.319,32081.519,32076.269,32078.319,32001.314539215684,24.174040889677674,10.690870048146877,18.339352441671675
2023-07-12 16:00:00,32056.319,32071.999,32056.319,32068.369,32001.783501216545,24.0187522547007,3.5017633923415303,17.19893708104352
2023-07-12 16:05:00,32066.269,32081.419,32061.319,32066.419,32002.27578743961,23.738841379365095,2.7713153230077694,17.19893708104352
2023-07-12 16:10:00,32063.999,32073.369,32056.419,32066.369,32002.729815347717,23.253924137981667,2.7419839198362013,17.19893708104352
2023-07-12 16:15:00,32071.369,32071.999,32051.269,32056.319,32003.137904761898,23.073643842411517,0.5218116047738306,16.31766217086787
2023-07-12 18:00:00,32058.469,32058.469,32058.469,32058.469,32003.530323877058,21.579097853667943,26.117453652113042,15.499335468561906
2023-07-12 18:05:00,32053.369,32071.369,32053.369,32063.469,32003.94726291079,21.323448006977376,66.3671821657914,15.499335468561906
2023-07-12 18:10:00,32066.469,32073.999,32063.419,32073.999,32004.412473193468,20.556058863621715,89.79157275256662,15.499335468561906
2023-07-12 18:15:00,32081.369,32083.519,32078.269,32078.269,32004.937518518516,19.767768944791623,93.47642568708082,15.234576774921162
2023-07-12 18:20:00,32081.269,32091.319,32081.269,32088.519,32005.503712643676,19.287928305877884,97.61299615143575,15.234576774921162
2023-07-12 18:25:00,32093.999,32101.469,32093.999,32098.519,32006.137219178083,18.83521914117237,98.93306815540218,15.234576774921162
2023-07-12 18:30:00,32101.319,32103.369,32098.419,32103.369,32006.787435374146,17.843417773945568,99.30557908991126,15.357532721343965
2023-07-12 18:40:00,32106.469,32121.469,32103.519,32113.269,32007.503414414416,17.861745075806752,99.71368384402638,15.357532721343965
2023-07-12 18:45:00,32118.269,32121.519,32113.469,32116.369,32008.239089485458,17.17519185610627,99.7907120241054,15.794973572372749
2023-07-12 18:50:00,32113.269,32113.999,32111.319,32113.999,32008.938199999997,16.3091067235272,70.70543385543358,15.794973572372749
2023-07-12 18:55:00,32111.419,32111.419,32088.319,32088.319,32009.514894039734,16.97845624327528,9.664154377955342,15.794973572372749
2023-07-12 19:00:00,32091.469,32096.419,32091.469,32093.519,32010.069416666665,16.3442807973272,33.06623260627654,15.794652297309794
2023-07-12 20:00:00,32103.519,32136.269,32083.319,32103.999,32010.708586056644,18.958975026089597,67.25668677477606,16.20837091279043
2023-07-12 20:05:00,32098.469,32143.369,32046.999,32046.999,32011.152831168827,24.488333952797408,10.257979717576134,16.20837091279043
2023-07-12 20:10:00,32041.419,32088.369,31976.269,31981.319,32011.179709677417,30.74631009902606,3.4736662380981898,16.20837091279043
2023-07-12 20:15:00,31978.419,32003.469,31953.999,31968.369,32010.949576923074,32.083716520524284,2.7551246056659693,16.12210342552946
2023-07-12 20:20:00,31973.519,31993.519,31946.319,31976.269,32010.70171762208,33.1634510547726,22.35180579888747,16.12210342552946
2023-07-12 20:25:00,31978.369,31986.419,31946.999,31978.269,32010.447670886075,33.610347408003264,29.54107455047567,16.12210342552946
2023-07-12 20:30:00,31983.319,32101.269,31963.419,32101.269,32010.729880503146,41.05603687886007,94.3124569604546,16.15663729617875
2023-07-12 20:35:00,32106.369,32168.469,32088.269,32168.469,32011.54866666667,43.852034244655826,97.162584337039,16.15663729617875
2023-07-12 20:40:00,32166.999,32181.369,32121.419,32156.319,32012.427467908907,45.00188894146592,82.25698738172579,16.15663729617875
2023-07-12 20:45:00,32161.269,32206.519,32156.519,32203.519,32013.51651028807,45.37318258850412,91.90525361655897,15.631678061303266
2023-07-12 20:50:00,32201.519,32223.319,32181.369,32218.519,32014.708038854813,45.12866954646817,93.98438241441343,15.631678061303266
2023-07-12 20:55:00,32213.419,32233.419,32191.269,32191.269,32015.870300813014,44.915907436006265,48.61549642890413,15.631678061303266
2023-07-12 21:00:00,32186.369,32248.469,32186.269,32211.999,32017.080656565664,46.150485476291585,70.37426602410217,15.70143081138151
2023-07-12 21:05:00,32206.469,32256.319,32186.419,32246.469,32018.361710843383,47.84687937084203,87.69813850589614,15.70143081138151
2023-07-12 21:10:00,32243.319,32271.419,32226.469,32266.519,32019.777522954104,47.63995941578194,92.67862386664099,15.70143081138151
2023-07-12 21:15:00,32263.319,32273.519,32246.469,32246.519,32021.18064682541,46.16924802894032,51.26899946413315,16.076792223246645
2023-07-12 21:20:00,32243.519,32331.469,32233.269,32298.369,32022.757698224865,49.8857303125875,85.30739967787399,16.076792223246645
2023-07-12 21:25:00,32296.269,32326.999,32288.269,32323.999,32024.465529411773,49.08889243311693,91.30897002375289,16.076792223246645
2023-07-12 21:30:00,32321.999,32328.999,32293.369,32318.369,32026.156251462,48.127542973608655,77.41622647421855,17.074455385676508
2023-07-12 21:35:00,32321.369,32331.469,32289.999,32314.269,32027.817624031013,47.652004189779554,63.37253942930122,17.074455385676508
2023-07-12 21:40:00,32316.519,32336.419,32304.469,32309.519,32029.488055876693,46.53043246193821,44.618225329250855,17.074455385676508
2023-07-12 21:45:00,32304.519,32306.319,32264.319,32289.519,32030.96639463602,46.435401571799815,12.776882857863555,18.053150219577095
2023-07-12 21:50:00,32294.469,32341.469,32289.419,32341.469,32032.641552380956,46.836444316671205,81.47090135681401,18.053150219577095
2023-07-12 21:55:00,32339.319,32349.999,32326.269,32334.419,32034.370268939398,45.18598400833752,67.12289502482957,18.053150219577095
2023-07-12 22:00:00,32331.369,32334.999,32299.269,32299.999,32035.93553483993,44.510556579170526,24.68068492187409,19.110235125624122
2023-07-12 22:05:00,32301.319,32336.469,32299.469,32311.369,32037.50763295881,43.97408825208692,46.87370605568539,19.110235125624122
2023-07-12 22:10:00,32309.519,32336.269,32304.369,32316.319,32039.080135940418,43.11165337693796,57.7207633098946,19.110235125624122
2023-07-12 22:15:00,32319.269,32361.999,32319.269,32354.519,32040.78114814816,43.2951067071567,89.81543710241273,20.224905912863875
2023-07-12 22:20:00,32351.319,32354.999,32334.319,32351.369,32042.47238858196,41.67974194235982,79.82218944591007,20.224905912863875
2023-07-12 22:25:00,32349.519,32351.469,32329.269,32341.419,32044.111106227112,40.28833180361988,46.874060300910344,20.224905912863875
2023-07-12 22:30:00,32336.419,32359.999,32334.319,32354.999,32045.781386156654,39.24487953193277,75.01971019174654,21.259957358157934
2023-07-12 22:35:00,32351.519,32351.519,32321.269,32326.519,32047.34291304348,38.85095956536611,23.282445587650656,21.259957358157934
2023-07-12 22:40:00,32329.999,32334.999,32319.319,32321.269,32048.844819819828,37.195891024982835,18.562700413934266,21.259957358157934
2023-07-12 22:45:00,32319.469,32326.519,32319.319,32324.419,32050.32102508961,35.05332738034126,34.49698267979777,21.97097693978266
2023-07-12 22:50:00,32319.269,32329.519,32309.269,32329.519,32051.777966131915,33.995946853174026,59.90207076018418,21.97097693978266
2023-07-12 22:55:00,32331.419,32334.469,32319.419,32334.369,32053.25478014185,32.64266493509012,76.92428661756651,21.97097693978266
2023-07-12 23:00:00,32331.469,32351.419,32329.319,32344.999,32054.78206878307,31.889617439726695,91.93401798021188,22.373520451236164
2023-07-12 23:05:00,32349.469,32364.419,32341.519,32351.419,32056.348754385966,31.24750190831775,95.48298093585149,22.373520451236164
2023-07-12 23:10:00,32356.369,32359.419,32339.269,32349.369,32057.882804537523,30.454823200580876,74.53834593262107,22.373520451236164
2023-07-12 23:15:00,32344.319,32434.999,32344.319,32406.469,32059.639989583335,34.75662154339655,98.07395523896204,23.769031528812697
2023-07-12 23:20:00,32404.269,32424.999,32399.269,32419.269,32061.47870639033,34.111862861725335,98.63828128579995,23.769031528812697
2023-07-12 23:25:00,32421.319,32429.469,32414.269,32426.269,32063.34394845361,32.761015514459295,98.96875887280136,23.769031528812697
2023-07-12 23:30:00,32429.269,32434.999,32404.419,32421.519,32065.17455555556,32.60522869199778,74.44802978574504,25.06486324370519
2023-07-12 23:35:00,32424.369,32451.319,32404.469,32416.319,32067.00547959184,33.622712356854976,48.265492647464235,25.06486324370519
2023-07-12 23:40:00,32419.519,32434.999,32386.999,32399.469,32068.732130287655,34.649661474222476,14.718616949392867,25.06486324370519
2023-07-12 23:45:00,32394.419,32406.999,32384.369,32389.999,32070.37383164984,33.7911142260638,8.263038344007711,26.4458432070128
2023-07-12 23:50:00,32386.269,32419.269,32386.269,32411.519,32072.058815745397,33.73460606705924,69.35340272958554,26.4458432070128
2023-07-12 23:55:00,32414.269,32459.319,32414.269,32454.519,32073.912033333338,34.739277062269245,91.62945576941867,26.4458432070128
2023-07-13 00:00:00,32449.419,32484.369,32444.999,32469.319,32466.229000000003,35.0700429863928,94.42096180916148,28.06745552281378
2023-07-13 00:05:00,32466.269,32479.469,32454.319,32464.269,32466.124000000003,34.36146848736485,76.91599810212226,28.06745552281378
2023-07-13 00:10:00,32459.999,32469.469,32449.319,32466.319,32464.650111111114,33.346363595410324,79.93597326438856,28.06745552281378
2023-07-13 00:15:00,32469.319,32489.269,32451.369,32454.469,32464.7465,33.6716233385954,31.815693265848225,29.62211427439951
2023-07-13 00:20:00,32459.469,32464.469,32439.269,32441.469,32461.477666666666,33.06650738583864,13.70886511922356,29.62211427439951
2023-07-13 00:25:00,32444.469,32444.469,32424.419,32429.419,32456.69288888889,32.13675685827869,6.670805376024603,29.62211427439951
2023-07-13 00:30:00,32434.269,32436.269,32411.269,32431.999,32452.381380952378,31.62698851125878,23.490860596272483,29.98322341326135
2023-07-13 00:35:00,32434.999,32434.999,32399.269,32404.519,32447.449833333332,31.92006076045455,4.854319827599525,29.98322341326135
2023-07-13 00:40:00,32399.419,32404.519,32379.519,32379.519,32440.82788888889,31.42577070613637,1.9866179322528836,29.98322341326135
2023-07-13 00:45:00,32381.319,32394.999,32369.319,32374.999,32434.72233333333,31.015358512840933,1.63694094575348,29.2871408522819
2023-07-13 00:50:00,32369.269,32409.269,32369.269,32389.469,32430.596272727274,31.657118619066583,53.75439864540774,29.2871408522819
2023-07-13 00:55:00,32394.319,32401.999,32381.319,32391.269,32427.340666666667,30.873038717704706,59.140540452950816,29.2871408522819
2023-07-13 01:00:00,32394.519,32396.999,32369.319,32386.269,32424.02182051282,30.64496452358296,35.90704632180814,28.63959669648497
2023-07-13 01:05:00,32384.269,32409.419,32374.999,32399.419,32421.921142857143,30.91460991475574,79.09832543359053,28.63959669648497
2023-07-13 01:10:00,32401.999,32419.419,32399.269,32414.319,32421.19322222222,30.145709206559008,91.72908937756884,28.63959669648497
2023-07-13 01:15:00,32409.999,32414.469,32389.269,32391.999,32419.779833333334,29.792444263233417,32.63858113290618,28.20471921429918
2023-07-13 01:20:00,32389.519,32424.369,32386.419,32414.519,32419.112529411766,30.375126815859396,70.7113395847768,28.20471921429918
2023-07-13 01:25:00,32419.469,32429.519,32404.319,32409.419,32418.85177777778,30.00547490044092,56.298971011716056,28.20471921429918
2023-07-13 01:30:00,32406.999,32424.999,32401.319,32409.999,32418.496719298248,29.55365526469516,58.23514800387874,27.96877482042951
2023-07-13 01:35:00,32411.319,32414.999,32379.319,32379.419,32417.134166666667,29.991251317216957,10.267321575850389,27.96877482042951
2023-07-13 01:40:00,32384.469,32404.319,32379.369,32394.419,32415.970746031748,29.631161937415797,50.37099719300276,27.96877482042951
2023-07-13 01:45:00,32396.999,32434.999,32394.319,32429.419,32416.134757575757,30.420364656171834,83.91616422319699,27.54933541847737
2023-07-13 01:50:00,32434.269,32434.419,32411.319,32416.319,32416.33262318841,29.89748146644543,55.72221004254057,27.54933541847737
2023-07-13 01:55:00,32414.999,32439.269,32414.269,32429.519,32416.80566666667,29.54766136169933,73.59835784989826,27.54933541847737
2023-07-13 02:00:00,32424.999,32434.469,32401.469,32409.319,32416.73686666667,29.794256978720806,32.92034148882553,27.239629194856615
2023-07-13 02:05:00,32406.369,32564.999,32394.319,32541.999,32419.956179487184,39.85752433738362,91.87961874926754,27.239629194856615
2023-07-13 02:10:00,32536.519,32559.999,32526.319,32549.319,32424.5952962963,39.4162725989991,92.59753424737144,27.239629194856615
2023-07-13 02:15:00,32554.469,32574.519,32544.269,32556.469,32429.374714285717,38.76153884192774,93.6877363078359,28.75332291830788
2023-07-13 02:20:00,32559.999,32564.519,32546.369,32549.469,32433.653252873566,37.289286067504435,72.71794220880909,28.75332291830788
2023-07-13 02:25:00,32544.419,32549.519,32539.269,32539.319,32437.288222222225,35.357908491254115,44.095619783926054,28.75332291830788
2023-07-13 02:30:00,32534.269,32549.519,32524.419,32531.369,32440.443516129035,34.625200741878714,27.27698509561796,30.158895661512627
2023-07-13 02:35:00,32529.319,32534.269,32524.269,32524.269,32443.16722916667,32.86625783174452,16.224077878186293,30.158895661512627
2023-07-13 02:40:00,32521.519,32529.999,32504.469,32514.469,32445.38374747475,32.34223941519126,7.65789550202166,30.158895661512627
2023-07-13 02:45:00,32519.319,32521.269,32514.369,32514.369,32447.48037254902,30.52493659982056,7.57625869514392,30.900098582688795
2023-07-13 02:50:00,32509.519,32509.519,32464.269,32466.419,32448.411476190475,31.923155414118987,0.675041559149264,30.900098582688795
2023-07-13 02:55:00,32464.319,32504.469,32459.999,32504.469,32449.556870370365,32.819358598824856,59.38730102367224,30.900098582688795
2023-07-13 03:00:00,32509.999,32526.519,32499.319,32506.519,32451.211702702698,32.41797584176599,61.81919521752807,30.451683269319535
2023-07-13 03:05:00,32504.269,32516.999,32481.319,32489.419,32452.38803508772,32.650977567354154,30.92543092680647,30.451683269319535
2023-07-13 03:10:00,32486.999,32499.369,32484.319,32499.369,32453.464042735042,31.393764883971667,56.32540724940454,30.451683269319535
2023-07-13 03:15:00,32501.269,32521.269,32484.469,32491.369,32454.603333333333,31.779924535116496,35.39571873892115,30.03529762119094
2023-07-13 03:20:00,32494.319,32514.369,32489.319,32504.269,32455.7752601626,31.29921563975098,70.61254152284359,30.03529762119094
2023-07-13 03:25:00,32509.269,32524.369,32499.369,32516.369,32457.14653968254,30.84927166548305,85.4706024582688,30.03529762119094
2023-07-13 03:30:00,32514.419,32559.419,32511.319,32539.519,32458.9978372093,32.08146654652013,95.04896840230028,30.1938168428126
2023-07-13 03:35:00,32544.419,32554.999,32519.419,32551.319,32460.882257575755,32.33136179319713,97.03895412933555,30.1938168428126
2023-07-13 03:40:00,32554.269,32604.369,32551.319,32589.369,32463.566777777774,33.81126452225443,99.17568539869721,30.1938168428126
2023-07-13 03:45:00,32594.419,32604.999,32566.319,32599.519,32466.321391304347,34.15903134209342,99.40482144754093,30.898766479805264
2023-07-13 03:50:00,32601.999,32624.519,32599.269,32624.519,32469.508219858155,33.52267196051532,99.74879754629315,30.898766479805264
2023-07-13 03:55:00,32621.319,32649.269,32614.369,32629.419,32472.87302777778,33.62105253476433,99.79519617316103,30.898766479805264
2023-07-13 04:00:00,32639.999,32664.269,32634.269,32649.999,32476.477911564627,33.70883449656677,99.91973297443913,32.1483602783024
2023-07-13 04:05:00,32646.319,32659.519,32619.419,32629.999,32479.6746,34.16534631824047,45.79519666855704,32.1483602783024
2023-07-13 04:10:00,32631.519,32659.999,32629.319,32651.999,32482.957562091506,33.916393009794746,75.26810516891707,32.1483602783024
2023-07-13 04:15:00,32654.469,32701.519,32651.419,32679.269,32486.696884615387,35.07236493766645,89.46665492360059,33.6256265374777
2023-07-13 04:20:00,32676.469,32704.469,32674.269,32704.469,32490.615855345917,34.724338870690325,94.88930729206277,33.6256265374777
2023-07-13 04:25:00,32701.319,32724.999,32699.269,32724.319,32494.793259259262,34.081886094212415,97.1780143788188,33.6256265374777
2023-07-13 04:30:00,32729.319,32729.999,32709.319,32724.269,32498.909666666666,33.12460851605441,96.95926880898409,35.220121273139995
2023-07-13 04:35:00,32719.369,32739.999,32704.419,32729.319,32502.939476190477,33.29999362205039,97.9097158788604,35.220121273139995
2023-07-13 04:40:00,32731.319,32739.519,32711.269,32711.319,32506.759877192984,32.939279791903935,30.329176761676806,35.220121273139995
2023-07-13 04:45:00,32714.269,32724.419,32699.319,32719.369,32510.339344827586,32.37933123533953,56.923526459678875,36.777464845199404
2023-07-13 04:50:00,32714.369,32714.369,32699.269,32709.519,32513.684762711866,31.502236147100884,29.431027960958758,36.777464845199404
2023-07-13 04:55:00,32711.519,32714.519,32699.269,32704.419,32516.891166666665,30.34136213659368,19.6189330672686,36.777464845199404
2023-07-13 05:00:00,32706.319,32769.519,32684.519,32746.469,32520.442169398906,34.24555055540842,87.62933097143987,38.44445930175412
2023-07-13 05:05:00,32749.319,32769.519,32736.369,32741.369,32524.129967741934,34.16729694430792,72.70713461703924,38.44445930175412
2023-07-13 05:10:00,32744.319,32749.519,32731.999,32739.269,32527.56064021164,32.97820430542882,63.76493627115646,38.44445930175412
2023-07-13 05:15:00,32734.519,32774.269,32729.319,32769.319,32531.155562499996,33.833332569326814,91.98310235541283,40.02746795487182
2023-07-13 05:20:00,32766.319,32784.999,32754.269,32781.519,32534.885410256404,33.61166595723227,95.08868414319602,40.02746795487182
2023-07-13 05:25:00,32784.369,32789.419,32759.419,32781.469,32538.550313131305,33.35368981742997,94.78771024446482,40.02746795487182
2023-07-13 05:30:00,32779.469,32781.999,32766.419,32766.469,32542.029099502484,32.08414054475652,32.69539590731348,41.61160116023057
2023-07-13 05:35:00,32769.419,32774.319,32754.319,32759.269,32545.273313725484,31.220987648702746,20.07250867479732,41.61160116023057
2023-07-13 05:40:00,32754.999,32764.369,32746.519,32759.269,32548.337743961347,30.265917102366732,20.07250867479732,41.61160116023057
2023-07-13 05:45:00,32756.469,32759.469,32734.269,32734.269,32551.113904761904,29.90406588076916,3.154984318665356,42.450555848295664
2023-07-13 05:50:00,32736.369,32744.319,32704.269,32721.319,32553.539093896714,30.62877546071417,1.6843092227145746,42.450555848295664
2023-07-13 05:55:00,32724.319,32729.469,32714.419,32716.519,32555.852935185183,29.516005784948824,1.2517551653531456,42.450555848295664
2023-07-13 06:00:00,32714.369,32729.319,32704.419,32714.269,32558.046762557075,29.186291086023754,1.0088591560273414,42.3424851103333
2023-07-13 06:05:00,32711.519,32724.519,32711.519,32724.269,32560.2367027027,28.030127437022056,63.67082420581651,42.3424851103333
2023-07-13 06:10:00,32721.469,32729.469,32699.269,32699.269,32562.224688888888,28.185118334377677,15.287006446619287,42.3424851103333
2023-07-13 06:15:00,32694.319,32721.319,32694.319,32719.419,32564.191280701754,28.10046702477927,61.92619475334122,41.95912592744709
2023-07-13 06:20:00,32724.999,32744.369,32719.269,32739.999,32566.403675324676,27.886147951580647,82.07961161211996,41.95912592744709
2023-07-13 06:25:00,32734.369,32739.519,32724.469,32729.469,32568.515837606836,27.00356595503909,53.240687453618335,41.95912592744709
2023-07-13 06:30:00,32734.999,32739.999,32724.319,32724.999,32570.55705907173,26.194739815393465,41.008008265951354,41.79839147648456
2023-07-13 06:35:00,32729.269,32739.999,32726.369,32729.319,32572.573791666666,25.395115542865362,59.14974680796362,41.79839147648456
2023-07-13 06:40:00,32734.369,32749.469,32729.419,32744.519,32574.654802469133,25.0204644326608,87.08942228175351,41.79839147648456
2023-07-13 06:45:00,32746.319,32769.369,32744.369,32764.419,32576.907617886176,25.019002687470742,95.37400916472025,41.96209823848575
2023-07-13 06:50:00,32769.999,32774.419,32764.269,32769.269,32579.225827309234,23.956931066937223,96.47619670204945,41.96209823848575
2023-07-13 06:55:00,32774.469,32774.999,32759.369,32761.999,32581.44284920635,23.36215027644204,56.27770411151606,41.96209823848575
2023-07-13 07:00:00,32764.419,32764.519,32739.319,32741.269,32583.40668627451,23.49342525669623,16.66890833888303,42.183276959377054
2023-07-13 09:00:00,32784.469,32794.999,32784.419,32789.319,32585.80403875969,25.65318059550387,80.45117715238007,42.63251961912006
2023-07-13 09:05:00,32786.419,32794.369,32771.369,32786.419,32588.082754789273,25.463667695825023,73.64690043341591,42.63251961912006
2023-07-13 09:10:00,32784.469,32789.999,32774.319,32784.269,32590.296159090907,24.764834288980403,65.44026616980489,42.63251961912006
2023-07-13 09:15:00,32786.519,32799.419,32769.319,32784.519,32592.477314606742,25.145917554053128,66.31324032874812,42.53961852387684
2023-07-13 09:20:00,32789.269,32789.999,32774.999,32779.269,32594.576703703704,24.42120915733505,32.17661277741972,42.53961852387684
2023-07-13 09:25:00,32774.519,32789.519,32774.269,32789.519,32596.663065934066,23.766122788953975,77.46796678808646,42.53961852387684
2023-07-13 09:30:00,32784.999,32804.519,32774.369,32779.319,32598.72182608696,24.22211401831451,33.26158056699359,42.52540069174018
2023-07-13 09:35:00,32781.269,32824.999,32779.369,32809.469,32600.935702508963,25.754820159863495,84.740252760211,42.52540069174018
2023-07-13 09:40:00,32804.269,32814.519,32784.269,32794.419,32603.029319148936,26.07590443415896,47.873936808425455,42.52540069174018
2023-07-13 09:45:00,32799.999,32799.999,32764.369,32769.519,32604.870719298244,26.75833983171937,19.623923127641802,42.79722489219341
2023-07-13 09:50:00,32771.319,32774.519,32739.469,32744.419,32606.411673611114,27.35060127231079,8.962075309385185,42.79722489219341
2023-07-13 09:55:00,32746.419,32766.999,32729.319,32741.319,32607.84948109966,28.088415467145754,7.901645010386844,42.79722489219341
2023-07-13 10:00:00,32744.469,32784.519,32739.269,32784.519,32609.498319727896,29.314242933778203,78.57086237598617,41.86725228698967
2023-07-13 11:00:00,32766.469,32774.319,32764.319,32764.469,32611.096340067346,28.66322558136553,45.88720540582259,41.00370629644333
2023-07-13 11:05:00,32761.519,32774.999,32756.269,32761.999,32612.629600000004,27.953709468411077,41.62142370001906,41.00370629644333
2023-07-13 11:10:00,32764.469,32764.519,32739.269,32741.369,32613.97371947195,27.76058736352457,16.303681552698194,41.00370629644333
2023-07-13 11:15:00,32744.999,32754.519,32709.269,32709.269,32615.055862745103,29.009831123272818,5.635619746905647,38.61807361503239
2023-07-13 11:20:00,32704.519,32734.999,32694.469,32724.469,32616.055116504856,29.83270032875325,41.738920930526845,38.61807361503239
2023-07-13 11:25:00,32721.419,32739.999,32719.319,32734.269,32617.162237179487,29.17893601955661,60.986206404980535,38.61807361503239
2023-07-13 11:30:00,32729.369,32739.419,32716.419,32721.999,32618.19826984127,28.737583446731136,33.375858049855694,36.04056324697664
2023-07-13 11:35:00,32724.319,32724.999,32704.269,32711.419,32619.09793081761,28.165613200536022,18.742596728366195,36.04056324697664
2023-07-13 11:40:00,32709.369,32724.519,32704.519,32709.469,32619.973984423676,27.58235511478345,16.134916417037644,36.04056324697664
2023-07-13 11:45:00,32711.369,32734.999,32709.269,32734.319,32620.95751851852,27.45004403515603,81.55214830358861,33.647160762353444
2023-07-13 11:50:00,32729.519,32734.519,32724.519,32729.419,32621.953189602445,26.203612318359173,62.3669880117694,33.647160762353444
2023-07-13 11:55:00,32731.999,32744.469,32729.319,32736.419,32622.996666666666,25.414068581333623,77.4941488371083,33.647160762353444
2023-07-13 12:00:00,32734.999,32754.269,32734.269,32739.269,32624.074195195197,25.02734939695265,83.04407059688556,31.88730878717768
2023-07-13 12:05:00,32736.419,32749.519,32734.319,32734.369,32625.103910714282,24.325395868598946,44.93837005687264,31.88730878717768
2023-07-13 12:10:00,32736.369,32744.999,32729.269,32734.999,32626.089029498522,23.71143902084185,50.74956993596083,31.88730878717768
2023-07-13 12:15:00,32736.999,32736.999,32714.319,32719.519,32626.94449707602,23.637764805067455,8.203232606687038,29.96900116441837
2023-07-13 12:20:00,32724.269,32729.519,32709.369,32709.369,32627.719637681155,23.388638747562744,3.9074215958756326,29.96900116441837
2023-07-13 12:25:00,32714.319,32714.999,32704.269,32704.269,32628.41037931034,22.484450265593946,2.5601407970724495,29.96900116441837
2023-07-13 12:30:00,32709.319,32714.519,32699.369,32704.269,32629.07398575498,21.96056096090877,2.5601407970724495,27.87762018343563
2023-07-13 12:35:00,32709.419,32719.999,32699.369,32704.369,32629.74210734463,21.8655208922725,5.125839238272249,27.87762018343563
2023-07-13 12:40:00,32706.269,32709.999,32699.269,32704.369,32630.37070868347,21.070126542824433,5.125839238272249,27.87762018343563
2023-07-13 12:45:00,32701.999,32711.999,32699.269,32709.469,32631.008555555552,20.474403218336942,85.10970619607055,25.938405633525033
2023-07-13 12:50:00,32706.319,32724.999,32704.319,32719.469,32631.713132231405,20.489088702741466,96.54203595313224,25.938405633525033
2023-07-13 12:55:00,32724.419,32734.999,32719.369,32729.469,32632.501923497268,20.142010938260007,98.63620277351356,25.938405633525033
2023-07-13 13:00:00,32731.519,32744.519,32724.469,32744.269,32633.357617886177,20.13543872838424,99.51163825803685,24.708822402965442
2023-07-13 14:00:00,32729.419,32734.269,32729.419,32734.269,32634.158381720426,19.757907390642405,53.28754869229394,23.56706654601725
2023-07-13 14:05:00,32729.369,32749.419,32729.269,32744.419,32635.013399999996,19.785914005596624,75.95802565259666,23.56706654601725
2023-07-13 14:10:00,32749.319,32764.999,32744.469,32764.369,32635.98905291005,19.842634433768158,91.7319274324646,23.56706654601725
2023-07-13 14:15:00,32761.319,32769.469,32761.319,32764.469,32637.005561679784,19.00744625992742,91.78595472332715,23.38787281410262
2023-07-13 14:20:00,32759.519,32764.519,32749.269,32754.469,32637.935874999996,18.739057241361177,39.78775323170977,23.38787281410262
2023-07-13 14:25:00,32749.269,32759.469,32749.269,32749.269,32638.825279069762,18.129124581264005,25.036710954789427,23.38787281410262
2023-07-13 14:30:00,32744.369,32749.999,32739.319,32749.519,32639.65184615384,17.597044254030884,27.617046888191695,23.22147863446761
2023-07-13 14:35:00,32751.269,32761.319,32749.269,32759.419,32640.54510687022,17.200826807314343,80.57443175243176,23.22147863446761
2023-07-13 14:40:00,32764.999,32774.419,32761.469,32769.369,32641.51384848484,17.043624892506177,92.13745349232548,23.22147863446761
2023-07-13 14:45:00,32771.269,32771.269,32754.369,32759.319,32642.417145363397,17.033365971612984,41.833885497387435,23.305015216037905
2023-07-13 14:50:00,32756.319,32764.999,32754.369,32754.369,32643.279049751232,16.575982687926416,27.203483952279797,23.305015216037905
2023-07-13 14:55:00,32759.999,32764.519,32754.319,32759.999,32644.140777777764,16.120555353074582,59.45700207940138,23.305015216037905
2023-07-13 15:00:00,32764.319,32764.999,32754.519,32764.999,32645.003754901947,15.717658542140653,77.31187376014621,23.38258489892461
2023-07-13 18:00:00,32769.999,32769.999,32759.419,32764.469,32645.876931873463,15.350682931987873,70.71013407037717,23.584937447485945
2023-07-13 18:05:00,32766.999,32786.369,32766.999,32786.319,32646.848082125583,15.818491293988584,96.35731313398892,23.584937447485945
2023-07-13 18:10:00,32789.369,32789.519,32784.319,32786.369,32647.854467625883,15.06002763013205,96.37185284158659,23.584937447485945
2023-07-13 18:15:00,32789.369,32794.999,32784.999,32789.269,32648.86804761903,14.698597085122618,97.52008303312776,24.378895289372643
2023-07-13 18:20:00,32791.999,32794.469,32784.319,32789.999,32649.866115839228,14.37369729332773,97.86090596139023,24.378895289372643
2023-07-13 18:30:00,32794.999,32794.999,32784.269,32786.519,32650.843084507025,14.113433200947407,42.3581235218262,25.11614185683886
2023-07-13 18:35:00,32789.419,32799.999,32789.419,32799.999,32651.861470862455,14.068187972308536,89.31342644724829,25.11614185683886
2023-07-13 18:40:00,32804.419,32814.469,32804.419,32809.999,32652.957078703686,14.096888831428918,95.16140585869447,25.11614185683886
